Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,Airline,AirTime,ArrDelay,DepDelay,Dest,Distance,TaxiIn,TaxiOut
1,5,6,2157,2145,2253,2250,United,40,3,12,RDU,224,5,11
1,5,6,1118,1100,1219,1207,United,43,12,18,EWR,213,5,13
1,5,6,2253,2155,2,2308,United,49,54,58,CLE,288,6,14
1,5,6,1742,1705,1915,1822,United,49,53,37,ROC,289,6,38
1,5,6,2207,2155,2323,2313,United,52,10,12,BDL,326,4,20
1,5,6,1747,1655,1912,1827,United,58,45,52,CLT,321,3,24
1,5,6,2318,2130,32,2259,United,58,93,108,BOS,413,5,11
1,5,6,2321,2155,33,2316,United,60,77,86,CAE,401,2,10
1,5,6,841,812,1005,942,United,60,23,29,CAE,401,5,19
1,5,6,845,814,1015,941,United,62,34,31,GSP,383,4,24
1,5,6,2310,2145,34,2314,United,64,80,85,DTW,383,9,11
1,5,6,1732,1645,1859,1819,United,64,40,47,BOS,413,4,19
1,5,6,624,611,751,747,Delta,66,4,13,DTW,383,10,11
1,5,6,1753,1700,1927,1842,United,70,45,53,DTW,383,6,18
1,5,6,1008,830,1143,1001,United,72,102,98,PWM,494,5,18
1,5,6,1307,1219,1446,1402,United,76,44,48,SAV,515,5,18
1,5,6,1724,1700,1915,1847,United,77,28,24,CHS,441,6,28
1,5,6,1815,1655,1955,1838,United,77,77,80,SAV,515,6,17
1,5,6,1540,1526,1730,1719,Delta,84,11,14,ATL,533,11,15
1,5,6,1442,1435,1537,1553,United,87,-16,7,ORD,589,6,22
1,5,6,1305,1215,1350,1310,United,88,40,50,HSV,595,6,11
1,5,6,822,815,1030,1021,United,90,9,7,JAX,631,3,35
1,5,6,115,2145,206,2247,United,91,199,210,ORD,589,7,13
1,5,6,1217,1207,1406,1413,United,92,-7,10,JAX,631,5,12
1,5,6,2203,1710,2253,1828,United,96,265,293,ORD,589,3,11
1,5,6,1725,1649,1820,1756,United,98,24,36,SPI,657,4,13
1,5,6,1734,1720,1830,1820,Southwest,100,10,14,MDW,577,5,11
1,5,6,802,755,904,904,United,104,0,7,ORD,589,5,13
1,5,6,1234,1228,1343,1340,United,107,3,6,ORD,589,8,14
1,5,6,1119,735,1324,950,JetBlue,108,214,224,MCO,758,5,12
1,5,6,1719,1647,1825,1747,United,112,38,32,BHM,638,3,11
1,5,6,1458,1450,1714,1710,Southwest,114,4,8,MCO,758,7,15
1,5,6,1935,1854,2152,2110,Southwest,114,42,41,MCO,758,12,11
1,5,6,1950,1940,2201,2152,United,115,9,10,MCO,758,3,13
1,5,6,2324,2135,139,2356,United,115,103,109,TPA,810,3,17
1,5,6,1805,1655,2027,1910,United,116,77,70,MCO,758,7,19
1,5,6,2141,2135,2357,2347,United,116,10,6,MCO,758,5,15
1,5,6,1543,1215,1810,1436,United,120,214,208,TPA,810,4,23
1,5,6,626,600,847,835,American,120,12,26,MIA,921,5,16
1,5,6,1829,1745,2046,2006,United,123,40,44,TPA,810,4,10
1,5,6,1745,1650,2008,1926,United,128,42,55,FLL,901,4,11
1,5,6,1110,1015,1403,1253,JetBlue,129,70,55,FLL,901,3,41
1,5,6,637,630,804,815,Delta,134,-11,7,MSP,908,3,10
1,5,6,1800,1715,1938,1907,United,137,31,45,MSY,954,2,19
1,5,6,1429,1420,1635,1606,Delta,145,29,9,MSP,908,8,33
1,5,6,2006,1925,2240,2212,United,175,28,41,SAT,1362,4,35
1,5,6,949,740,1225,1000,United,193,145,129,IAH,1190,5,18
1,5,6,903,812,1048,1014,United,195,34,51,DEN,1452,5,25
1,5,6,805,750,1252,1230,American,196,22,15,SJU,1571,13,18
1,5,6,2239,2156,18,2341,United,200,37,43,DEN,1452,7,12
1,5,6,121,2145,309,2333,United,211,216,216,DEN,1452,6,11
1,5,6,1450,1440,1653,1635,United,214,18,10,DEN,1452,8,21
1,5,6,1857,1735,2159,2038,United,284,81,82,PHX,1956,7,11
1,5,6,2210,2130,42,15,United,299,27,40,PDX,2327,4,29
1,5,6,1346,1215,1610,1505,United,307,65,91,SEA,2306,6,11
1,5,6,1811,1725,2046,2010,United,308,36,46,SEA,2306,9,18
1,5,6,1756,1730,2025,1944,United,308,41,26,LAS,2066,7,14
1,5,6,1800,1740,2028,2010,United,309,18,20,LAX,2288,6,13
1,5,6,933,819,1213,1109,United,313,64,74,SEA,2306,8,19
1,5,6,1740,1720,2021,1955,American,318,26,20,LAX,2288,5,18
1,5,6,1611,1140,1845,1415,American,318,270,271,LAX,2288,3,13
1,5,6,1656,1640,1940,1915,United,320,25,16,LAX,2288,7,17
1,5,6,2001,1815,2243,2059,United,322,104,106,PDX,2327,6,14
1,5,6,1811,1730,2053,2009,JetBlue,323,44,41,SAN,2253,4,15
1,5,6,1918,1900,2209,2139,United,324,30,18,LAX,2288,7,20
1,5,6,1511,1450,1801,1725,United,329,36,21,LAX,2288,11,10
1,5,6,932,815,1224,1055,American,330,89,77,LAX,2288,9,13
1,5,6,1841,1735,2141,2022,JetBlue,331,79,66,LGB,2277,14,15
1,5,6,1755,1745,2050,2037,United,335,13,10,SMF,2358,3,17
1,5,6,2332,2130,227,20,United,340,127,122,SFO,2419,3,12
1,5,6,2346,2138,246,17,United,342,149,128,LAX,2288,7,11
1,5,6,1031,825,1339,1054,United,343,165,126,SAN,2253,9,16
1,5,6,2044,2025,2348,2320,JetBlue,344,28,19,OAK,2408,5,15
1,5,6,1735,1710,2039,2010,United,348,29,25,SFO,2419,5,11
1,5,6,711,700,1027,1000,United,353,27,11,SFO,2419,8,15
1,5,6,1507,1425,1826,1730,United,354,56,42,SFO,2419,9,16
1,5,6,815,805,1145,1112,JetBlue,356,33,10,OAK,2408,10,24
1,5,6,1422,1227,1759,1527,United,361,152,115,SFO,2419,21,15
1,5,6,1645,1635,2041,1940,United,369,61,10,SFO,2419,11,36
1,5,6,907,855,1255,1200,United,384,55,12,SFO,2419,7,17
1,6,7,1707,1700,1756,1805,United,29,-9,7,ROA,177,5,15
1,6,7,1745,1715,1845,1806,United,30,39,30,MDT,94,3,27
1,6,7,902,820,949,920,United,30,29,42,ROA,177,5,12
1,6,7,1625,1217,1711,1318,United,33,233,248,ORF,157,2,11
1,6,7,1556,1300,1719,1401,United,33,198,176,PHL,134,4,46
1,6,7,1910,1715,2030,1827,United,34,123,115,PHL,134,4,42
1,6,7,2344,2145,31,2250,United,34,101,119,RDU,224,4,9
1,6,7,921,850,1014,953,United,36,21,31,PIT,183,4,13
1,6,7,1554,1435,1652,1535,United,38,77,79,ORF,157,2,18
1,6,7,1742,1730,1839,1842,United,39,-3,12,RDU,224,4,14
1,6,7,2219,2155,2331,2308,United,48,23,24,CLE,288,4,20
1,6,7,2317,2155,20,2313,United,51,67,82,BDL,326,3,9
1,6,7,1308,1233,1418,1404,United,52,14,35,MYR,372,2,16
1,6,7,1928,1805,2100,1929,United,53,91,83,LGA,229,3,36
1,6,7,1837,1725,1957,1851,United,57,66,72,CLE,288,7,16
1,6,7,1426,1215,1549,1331,United,58,138,131,BDL,326,5,20
1,6,7,1737,1725,1849,1843,United,59,6,12,BDL,326,3,10
1,6,7,1748,1702,1906,1829,United,60,37,46,GSP,383,3,15
1,6,7,855,845,1015,1003,United,60,12,10,BDL,326,6,14
1,6,7,2337,2145,53,2314,United,63,99,112,DTW,383,5,8
1,6,7,1345,1245,1504,1432,United,66,32,60,CHS,441,4,9
1,6,7,1240,1215,1430,1349,United,68,41,25,DTW,383,7,35
1,6,7,1853,1845,2029,2015,United,70,14,8,BOS,413,7,19
1,6,7,1738,1700,1914,1847,United,71,27,38,CHS,441,3,22
1,6,7,1936,1700,2123,1842,United,72,161,156,DTW,383,9,26
1,6,7,1227,1219,1401,1402,United,73,-1,8,SAV,515,4,17
1,6,7,2318,2145,55,2328,United,78,87,93,SAV,515,7,12
1,6,7,1539,1526,1720,1719,Delta,79,1,13,ATL,533,10,12
1,6,7,852,837,1034,1035,United,81,-1,15,ATL,533,9,12
1,6,7,1702,1640,1754,1735,United,84,19,22,BNA,542,4,24
1,6,7,2134,2100,2220,2200,Southwest,91,20,34,MDW,577,6,9
1,6,7,1724,1710,1820,1828,United,91,-8,14,ORD,589,10,15
1,6,7,2248,2145,2337,2247,United,93,50,63,ORD,589,3,13
1,6,7,1634,1228,1717,1338,United,93,219,246,ORD,589,3,7
1,6,7,1458,1436,1645,1651,United,94,-6,22,MCO,758,5,8
1,6,7,1651,1627,1751,1746,United,95,5,24,ORD,589,4,21
1,6,7,1544,1435,1639,1553,United,96,46,69,ORD,589,4,15
1,6,7,1513,1450,1703,1710,Southwest,98,-7,23,MCO,758,4,8
1,6,7,1254,1245,1453,1500,United,98,-7,9,MCO,758,5,16
1,6,7,1936,1655,2130,1910,United,99,140,161,MCO,758,4,11
1,6,7,1246,1220,1355,1320,Southwest,102,35,26,MDW,577,9,18
1,6,7,937,930,1033,1030,Southwest,103,3,7,MDW,577,3,10
1,6,7,854,845,957,954,United,105,3,9,ORD,589,6,12
1,6,7,1242,1215,1444,1436,United,105,8,27,TPA,810,4,13
1,6,7,808,755,934,904,United,106,30,13,ORD,589,9,31
1,6,7,916,820,1120,1041,United,107,39,56,TPA,810,3,14
1,6,7,2158,2135,2,2356,United,108,6,23,TPA,810,2,14
1,6,7,1517,1505,1626,1605,Southwest,110,21,12,MDW,577,6,13
1,6,7,1802,1745,2008,2006,United,112,2,17,TPA,810,3,11
1,6,7,1035,1015,1301,1253,JetBlue,129,8,20,FLL,901,2,15
1,6,7,2350,1705,113,1857,United,131,376,405,MSY,954,4,8
1,6,7,1717,1650,1944,1926,United,132,18,27,FLL,901,4,11
1,6,7,1954,1700,2127,1850,United,136,157,174,MCI,926,4,13
1,6,7,829,815,1009,958,United,136,11,14,MCI,926,6,18
1,6,7,1708,1655,1916,1926,United,162,-10,13,IAH,1190,5,21
1,6,7,1751,1716,2000,1937,United,165,23,35,IAH,1190,8,16
1,6,7,1312,1305,1519,1525,American,166,-6,7,DFW,1172,6,15
1,6,7,1711,1705,2010,1930,American,170,40,6,DFW,1172,56,13
1,6,7,913,842,1134,1118,United,185,16,31,AUS,1297,5,11
1,6,7,1825,1757,2308,2247,United,197,21,28,SJU,1571,14,12
1,6,7,757,750,1229,1230,American,198,-1,7,SJU,1571,5,9
1,6,7,1744,1730,1923,1921,United,203,2,14,DEN,1452,6,10
1,6,7,1501,1440,1651,1632,United,210,19,21,DEN,1452,11,9
1,6,7,1326,1228,1517,1423,United,214,54,58,DEN,1452,6,11
1,6,7,2153,2144,2352,2329,United,216,23,9,DEN,1452,9,14
1,6,7,915,825,1438,1319,United,245,79,50,STT,1605,7,11
1,6,7,1855,1735,2158,2038,United,284,80,80,PHX,1956,7,12
1,6,7,1802,1730,2028,1944,United,293,44,32,LAS,2066,6,27
1,6,7,1808,1725,2023,2010,United,295,13,43,SEA,2306,6,14
1,6,7,1312,1250,1532,1504,United,305,28,22,LAS,2066,4,11
1,6,7,1748,1740,2024,2010,United,306,14,8,LAX,2288,9,21
1,6,7,1310,1215,1539,1505,United,312,34,55,SEA,2306,5,12
1,6,7,714,655,1013,935,United,316,38,19,LAX,2288,25,18
1,6,7,834,825,1119,1105,United,321,14,9,LAX,2288,6,18
1,6,7,1717,1640,2000,1915,United,321,45,37,LAX,2288,5,17
1,6,7,1756,1730,2039,2009,JetBlue,322,30,26,SAN,2253,3,18
1,6,7,1800,1710,2049,2010,United,323,39,50,SFO,2419,5,21
1,6,7,2312,2136,155,20,United,325,95,96,LAX,2288,7,11
1,6,7,2244,2130,127,20,United,326,67,74,SFO,2419,5,12
1,6,7,1421,1415,1707,1653,JetBlue,326,14,6,LGB,2277,4,16
1,6,7,826,818,1111,1052,United,327,19,8,SAN,2253,2,16
1,6,7,2038,2015,2326,2320,United,328,6,23,SFO,2419,6,14
1,6,7,1524,1450,1811,1725,United,330,46,34,LAX,2288,7,10
1,6,7,2047,1930,2343,2206,United,330,97,77,SAN,2253,5,21
1,6,7,1819,1635,2114,1940,United,331,94,104,SFO,2419,9,15
1,6,7,1554,1425,1846,1659,United,332,107,89,SAN,2253,3,17
1,6,7,1732,1720,2024,1955,American,333,29,12,LAX,2288,4,15
1,6,7,2106,2025,2356,2320,JetBlue,333,36,41,OAK,2408,5,12
1,6,7,706,700,1007,1000,United,335,7,6,SFO,2419,9,17
1,6,7,2122,2040,43,2335,United,335,68,42,OAK,2408,22,24
1,6,7,827,819,1148,1119,United,337,29,8,SFO,2419,9,35
1,6,7,905,855,1203,1155,United,338,8,10,SFO,2419,7,13
1,6,7,2021,1855,2326,2147,United,338,99,86,SMF,2358,7,20
1,6,7,1927,1900,2256,2139,United,361,77,27,LAX,2288,14,14
1,7,1,1820,1705,1931,1801,United,23,90,75,MDT,94,5,43
1,7,1,830,811,928,903,United,25,25,19,MDT,94,4,29
1,7,1,1647,1312,1841,1418,United,31,263,215,PHL,134,9,74
1,7,1,1352,1235,1442,1333,United,31,69,77,ROA,177,4,15
1,7,1,1311,1240,1359,1343,United,32,16,31,PIT,183,5,11
1,7,1,843,835,942,938,United,35,4,8,PIT,183,6,18
1,7,1,1800,1725,1910,1838,United,38,32,35,PHL,134,12,20
1,7,1,1531,1525,1635,1628,United,38,7,6,RDU,224,7,19
1,7,1,1759,1710,1850,1823,United,38,27,49,RDU,224,3,10
1,7,1,1759,1655,1856,1808,United,39,48,64,GSO,239,3,15
1,7,1,1828,1759,2027,1929,United,49,58,29,LGA,229,8,62
1,7,1,851,845,1012,958,United,51,14,6,LGA,229,5,25
1,7,1,1545,1355,1710,1519,United,53,111,110,CLT,321,4,28
1,7,1,851,845,959,1005,United,53,-6,6,BDL,326,3,12
1,7,1,925,855,1041,1024,American,53,17,30,CLT,321,4,19
1,7,1,1711,1705,1905,1840,United,60,25,6,CLT,321,9,45
1,7,1,850,815,1012,944,United,61,28,35,GSP,383,5,16
1,7,1,2150,2130,2322,2305,United,65,17,20,BOS,413,5,22
1,7,1,2110,2015,2247,2142,United,67,65,55,CAE,401,7,23
1,7,1,1448,1430,1630,1604,United,69,26,18,BOS,413,5,28
1,7,1,2228,2145,2358,2328,United,72,30,43,CHS,441,4,14
1,7,1,1507,1435,1641,1533,United,74,68,32,ORF,157,2,18
1,7,1,851,843,1035,1026,United,74,9,8,SAV,515,5,25
1,7,1,1249,1230,1432,1426,Delta,82,6,19,ATL,533,7,14
1,7,1,2152,2145,2342,2337,United,83,5,7,ATL,533,8,19
1,7,1,712,640,918,827,Southwest,92,51,32,ATL,533,8,26
1,7,1,1435,1429,1533,1549,United,95,-16,6,ORD,589,7,16
1,7,1,1717,1645,1809,1756,United,97,13,32,BHM,638,3,12
1,7,1,1741,1730,1942,1944,United,102,-2,11,MCO,758,5,14
1,7,1,1147,1132,1348,1348,Southwest,104,0,15,MCO,758,6,11
1,7,1,2208,2145,2310,2254,United,106,16,23,ORD,589,4,12
1,7,1,2148,2135,2348,2345,United,106,3,13,MCO,758,4,10
1,7,1,2127,1854,2331,2110,Southwest,107,141,153,MCO,758,5,12
1,7,1,2044,1930,2251,2140,United,110,71,74,MCO,758,3,14
1,7,1,1814,1745,2018,2006,United,112,12,29,TPA,810,3,9
1,7,1,912,855,1051,1005,United,120,46,17,ORD,589,5,34
1,7,1,1813,1730,1952,1850,United,123,62,43,ORD,589,5,31
1,7,1,1058,1015,1325,1253,JetBlue,129,32,43,FLL,901,3,15
1,7,1,1940,1640,2220,1920,JetBlue,134,180,180,FLL,901,3,23
1,7,1,1733,1715,2014,1955,United,135,19,18,FLL,901,7,19
1,7,1,1745,1724,1927,1916,Delta,135,11,21,MSP,908,7,20
1,7,1,1843,1715,2021,1907,United,139,74,88,MSY,954,4,15
1,7,1,1430,1235,1630,1423,United,153,127,115,MCI,926,4,23
1,7,1,838,827,1051,1100,United,170,-9,11,IAH,1190,9,14
1,7,1,2150,2100,5,2200,Southwest,171,125,50,MDW,577,8,16
1,7,1,1417,1250,1629,1510,United,173,79,87,IAH,1190,6,13
1,7,1,1812,1751,2035,2020,United,181,15,21,IAH,1190,7,15
1,7,1,2058,1745,2322,2030,United,189,172,193,AUS,1297,3,12
1,7,1,833,822,1302,1306,United,190,-4,11,SJU,1571,6,13
1,7,1,1756,1730,1945,1921,United,203,24,26,DEN,1452,11,15
1,7,1,2156,2145,2343,2340,United,204,3,11,DEN,1452,6,17
1,7,1,1239,1228,1438,1423,United,217,15,11,DEN,1452,6,16
1,7,1,1637,1628,1845,1830,United,227,15,9,DEN,1452,10,11
1,7,1,1521,1455,1730,1657,United,228,33,26,DEN,1452,9,12
1,7,1,1833,1800,2053,2026,United,240,27,33,ABQ,1628,5,15
1,7,1,1728,1715,2044,2031,United,288,13,13,PHX,1956,8,20
1,7,1,1719,1700,2026,2015,American,288,11,19,PHX,1956,6,13
1,7,1,1720,1700,1940,1918,United,292,22,20,LAS,2066,6,22
1,7,1,954,930,1233,1212,United,311,21,24,LAX,2288,17,11
1,7,1,1910,1755,2154,2035,United,311,79,75,SAN,2253,2,31
1,7,1,919,825,1144,1115,United,313,29,54,SEA,2306,4,8
1,7,1,1944,1236,2215,1510,United,320,425,428,SAN,2253,2,9
1,7,1,1821,1750,2105,2040,United,320,25,31,SEA,2306,7,17
1,7,1,1804,1752,2043,2043,United,323,0,12,PDX,2327,4,12
1,7,1,1624,1415,1910,1653,JetBlue,325,137,129,LGB,2277,6,15
1,7,1,1744,1730,2030,2036,United,328,-6,14,SFO,2419,4,14
1,7,1,1741,1730,2036,2024,United,333,12,11,SMF,2358,3,19
1,7,1,2214,2140,107,39,United,335,28,34,SFO,2419,4,14
1,7,1,1713,1638,2012,1949,United,337,23,35,SFO,2419,5,17
1,7,1,1751,1735,2046,2022,JetBlue,337,24,16,LGB,2277,4,14
1,7,1,840,825,1153,1104,United,339,49,15,SAN,2253,3,31
1,7,1,2033,2025,2342,2320,JetBlue,340,22,8,OAK,2408,8,21
1,7,1,1454,1432,1805,1733,United,347,32,22,SFO,2419,7,17
1,8,2,1325,1312,1416,1418,United,28,-2,13,PHL,134,9,14
1,8,2,1500,1235,1547,1333,United,33,134,145,ROA,177,4,10
1,8,2,1720,1655,1809,1758,United,33,11,25,ROA,177,4,12
1,8,2,10,2205,106,2308,United,34,118,125,ROA,177,6,16
1,8,2,2215,2205,2317,2307,United,35,10,10,PIT,183,4,23
1,8,2,1716,1710,1816,1823,United,43,-7,6,RDU,224,4,13
1,8,2,1922,1725,2029,1838,United,46,111,117,PHL,134,10,11
1,8,2,2248,2155,2355,2315,United,47,40,53,CLE,288,6,14
1,8,2,1258,1215,1401,1328,United,49,33,43,BDL,326,3,11
1,8,2,1226,1220,1339,1350,United,49,-11,6,LGA,229,6,18
1,8,2,1812,1725,1927,1852,United,53,35,47,CLE,288,8,14
1,8,2,1739,1705,1850,1826,United,54,24,34,BDL,326,4,13
1,8,2,1949,1940,2101,2108,American,56,-7,9,CLT,321,7,9
1,8,2,1620,1355,1735,1519,United,57,136,145,CLT,321,5,13
1,8,2,2238,2150,2354,2317,United,61,37,48,CAE,401,2,13
1,8,2,2034,1759,2202,1929,United,61,153,155,LGA,229,4,23
1,8,2,1242,1215,1358,1337,United,61,21,27,PVD,372,3,12
1,8,2,1555,1430,1737,1604,United,62,93,85,BOS,413,10,30
1,8,2,1100,855,1339,1027,United,63,192,125,CLT,321,5,91
1,8,2,1730,1652,1915,1819,United,65,56,38,CAE,401,3,37
1,8,2,1242,1233,1426,1402,United,67,24,9,GSP,383,5,32
1,8,2,1715,1650,1852,1836,United,75,16,25,CHS,441,5,17
1,8,2,1702,1645,1842,1829,United,79,13,17,SAV,515,4,17
1,8,2,1221,1215,1355,1359,United,81,-4,6,SAV,515,4,9
1,8,2,1151,843,1338,1026,United,82,192,188,SAV,515,4,21
1,8,2,1721,1635,1912,1838,United,87,34,46,ATL,533,8,16
1,8,2,1332,1230,1521,1426,Delta,91,55,62,ATL,533,7,11
1,8,2,1339,1212,1431,1307,United,92,84,87,HSV,595,5,15
1,8,2,2140,2100,2229,2200,Southwest,93,29,40,MDW,577,4,12
1,8,2,1907,1730,1958,1850,United,93,68,97,ORD,589,7,11
1,8,2,1233,1208,1425,1412,United,95,13,25,JAX,631,5,12
1,8,2,1755,1645,1900,1756,United,99,64,70,BHM,638,3,23
1,8,2,2225,2145,2321,2254,United,101,27,40,ORD,589,5,10
1,8,2,1752,1650,1906,1757,United,104,69,62,SPI,657,3,27
1,8,2,1407,1235,1546,1423,United,138,83,92,MCI,926,9,12
1,8,2,1746,1740,1933,1934,United,144,-1,6,MCI,926,8,15
1,8,2,837,827,1053,1100,United,172,-7,10,IAH,1190,6,18
1,8,2,758,750,1228,1230,American,195,-2,8,SJU,1571,5,10
1,8,2,1752,1730,1935,1921,United,204,14,22,DEN,1452,6,13
1,8,2,1516,1455,1704,1657,United,213,7,21,DEN,1452,4,11
1,8,2,1259,1245,1531,1530,United,315,1,14,SEA,2306,5,12
1,8,2,1821,1752,2058,2043,United,315,15,29,PDX,2327,3,19
1,8,2,833,825,1113,1115,United,320,-2,8,SEA,2306,5,15
1,8,2,1708,1640,2005,1927,United,329,38,28,LAX,2288,7,21
1,8,2,1147,1140,1433,1415,American,330,18,7,LAX,2288,3,13
1,8,2,2203,2140,109,27,United,335,42,23,LAX,2288,13,18
1,8,2,2217,2140,115,39,United,341,36,37,SFO,2419,4,13
1,8,2,1227,1215,1542,1516,United,347,26,12,SFO,2419,9,19
1,8,2,1811,1730,2138,2036,United,360,62,41,SFO,2419,10,17
1,8,2,1808,1752,2137,2058,United,367,39,16,SJC,2400,4,18
1,9,3,1207,811,1253,903,United,25,230,236,MDT,94,2,19
1,9,3,1741,1725,1833,1838,United,28,-5,16,PHL,134,6,18
1,9,3,1710,1655,1810,1758,United,32,12,15,ROA,177,4,24
1,9,3,1819,1725,1918,1852,United,36,26,54,CLE,288,8,15
1,9,3,1115,1100,1221,1213,JetBlue,43,8,15,JFK,228,3,20
1,9,3,2000,1945,2109,2120,JetBlue,44,-11,15,JFK,228,8,17
1,9,3,1839,1759,2017,1929,United,45,48,40,LGA,229,3,50
1,9,3,1841,1659,2000,1829,United,48,91,102,EWR,213,8,23
1,9,3,1700,1650,1810,1810,United,48,0,10,SYR,296,9,13
1,9,3,1552,1450,1658,1615,United,49,43,62,EWR,213,4,13
1,9,3,2246,2150,2400,2312,United,49,48,56,CLT,321,6,19
1,9,3,940,845,1121,958,United,50,83,55,LGA,229,6,45
1,9,3,1341,1220,1505,1350,United,54,75,81,LGA,229,4,26
1,9,3,1232,1215,1342,1337,United,54,5,17,PVD,372,4,12
1,9,3,758,740,938,854,United,55,44,18,LGA,229,5,40
1,9,3,1200,1040,1327,1204,United,56,83,80,CLT,321,6,25
1,9,3,926,850,1043,1023,United,57,20,36,MHT,418,3,17
1,9,3,1239,1233,1404,1402,United,60,2,6,GSP,383,5,20
1,9,3,2125,2015,2247,2142,United,66,65,70,CAE,401,2,14
1,9,3,835,808,1011,954,United,70,17,27,CHS,441,6,20
1,9,3,848,835,1036,1011,United,70,25,13,DTW,383,9,29
1,9,3,852,843,1033,1026,United,82,7,9,SAV,515,3,16
1,9,3,1318,845,1524,1042,United,84,282,273,ATL,533,5,37
1,9,3,936,930,1039,1030,Southwest,99,9,6,MDW,577,12,12
1,9,3,1437,1429,1546,1549,United,100,-3,8,ORD,589,13,16
1,9,3,2143,2135,2353,2345,United,105,8,8,MCO,758,5,20
1,9,3,1833,1825,2042,2050,JetBlue,106,-8,8,MCO,758,6,17
1,9,3,1315,1245,1517,1458,United,107,19,30,MCO,758,4,11
1,9,3,1810,1650,1940,1757,United,110,103,80,SPI,657,6,34
1,9,3,1010,920,1214,1145,American,161,29,50,DFW,1172,14,9
1,9,3,1741,1705,2032,1930,American,174,62,36,DFW,1172,12,45
1,9,3,1737,1730,1942,1921,United,204,21,7,DEN,1452,8,33
1,9,3,2207,2145,2356,2340,United,210,16,22,DEN,1452,6,13
1,9,3,1636,1628,1831,1830,United,218,1,8,DEN,1452,8,9
1,9,3,1508,1455,1730,1657,United,239,33,13,DEN,1452,10,13
1,9,3,937,825,1155,1043,United,298,72,72,LAS,2066,6,14
1,9,3,1714,1640,1948,1927,United,306,21,34,LAX,2288,4,24
1,9,3,1813,1750,2043,2040,United,312,3,23,SEA,2306,4,14
1,9,3,717,700,958,941,United,322,17,17,LAX,2288,5,14
1,9,3,1229,1140,1533,1415,American,323,78,49,LAX,2288,7,34
1,9,3,840,825,1136,1104,United,325,32,15,SAN,2253,4,27
1,9,3,2041,2025,2331,2320,JetBlue,331,11,16,OAK,2408,5,14
1,9,3,1737,1730,2032,2024,United,335,8,7,SMF,2358,3,17
1,9,3,836,821,1207,1117,United,354,50,15,SFO,2419,7,30
1,10,4,2254,2210,2333,2255,United,23,38,44,MDT,94,2,14
1,10,4,1342,1239,1452,1409,United,31,43,63,MYR,372,30,9
1,10,4,1746,1725,1849,1838,United,34,11,21,PHL,134,5,24
1,10,4,1527,1312,1640,1418,United,37,142,135,PHL,134,6,30
1,10,4,2307,2205,5,2307,United,39,58,62,PIT,183,8,11
1,10,4,2246,2150,2358,2255,United,45,63,56,RDU,224,4,23
1,10,4,1701,1525,1827,1628,United,46,119,96,RDU,224,6,34
1,10,4,1704,1655,1810,1808,United,50,2,9,GSO,239,3,13
1,10,4,1931,1725,2106,1852,United,52,134,126,CLE,288,6,37
1,10,4,1842,1705,2000,1839,United,62,81,97,BOS,413,5,11
1,10,4,2341,2150,116,2317,United,64,119,111,CAE,401,5,26
1,10,4,1719,1645,1854,1821,United,70,33,34,PWM,494,4,21
1,10,4,1928,1700,2105,1829,United,71,156,148,GSP,383,4,22
1,10,4,2324,2155,101,2324,United,75,97,89,GSP,383,6,16
1,10,4,2200,2145,2333,2328,United,76,5,15,CHS,441,4,13
1,10,4,955,808,1134,954,United,78,100,107,CHS,441,3,18
1,10,4,1724,1635,1947,1838,United,88,69,49,ATL,533,8,47
1,10,4,2311,2145,2400,2254,United,90,66,86,ORD,589,6,13
1,10,4,1554,1526,1801,1719,Delta,90,42,28,ATL,533,12,25
1,10,4,941,930,1030,1030,Southwest,96,0,11,MDW,577,5,8
1,10,4,1532,1505,1629,1605,Southwest,101,24,27,MDW,577,5,11
1,10,4,2049,1900,2157,1955,United,101,122,109,HSV,595,5,22
1,10,4,1846,1645,1950,1756,United,103,114,121,BHM,638,5,16
1,10,4,926,845,1124,1058,United,103,26,41,MCO,758,5,10
1,10,4,2257,2135,114,2345,United,117,89,82,MCO,758,3,17
1,10,4,1739,1724,1911,1916,Delta,130,-5,15,MSP,908,4,18
1,10,4,1743,1715,2037,1955,United,136,42,28,FLL,901,4,34
1,10,4,854,835,1042,1024,Delta,136,18,19,MSP,908,3,29
1,10,4,2054,1930,2312,2150,American,175,82,84,DFW,1172,11,12
1,10,4,1812,1751,2055,2020,United,190,35,21,IAH,1190,14,19
1,10,4,1743,1730,1944,1921,United,191,23,13,DEN,1452,12,38
1,10,4,1309,1250,1553,1510,United,200,43,19,IAH,1190,2,22
1,10,4,1521,1455,1702,1657,United,202,5,26,DEN,1452,8,11
1,10,4,1141,930,1652,1417,United,234,155,131,STT,1605,5,12
1,10,4,1806,1800,2031,2026,United,235,5,6,ABQ,1628,7,23
1,10,4,1725,1715,2047,2031,United,272,16,10,PHX,1956,9,41
1,10,4,2103,1752,2322,2043,United,298,159,191,PDX,2327,9,12
1,10,4,1334,1225,1548,1512,United,299,36,69,LAX,2288,4,11
1,10,4,1901,1751,2127,2023,United,301,64,70,LAX,2288,13,12
1,10,4,937,825,1153,1104,United,303,49,72,SAN,2253,2,11
1,10,4,2200,2140,43,27,United,318,16,20,LAX,2288,13,12
1,10,4,1658,1640,1944,1927,United,320,17,18,LAX,2288,5,21
